document_id,method,judge,criterion,score,ok,error,prompt_tokens,completion_tokens
0c326c91d31f64c0,naive_tight,llama-3.3-70b,clarity,90,True,,616,86
0c326c91d31f64c0,naive_tight,llama-3.3-70b,informativeness,60,True,,655,85
0c326c91d31f64c0,naive_tight,gemini-2.0-flash,clarity,85,True,,609,52
0c326c91d31f64c0,naive_tight,gemini-2.0-flash,informativeness,65,True,,645,75
0c326c91d31f64c0,lit_informed_tight,llama-3.3-70b,clarity,95,True,,627,90
0c326c91d31f64c0,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,666,120
0c326c91d31f64c0,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,621,46
0c326c91d31f64c0,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,657,71
36c93c29270ab3f3,naive_tight,llama-3.3-70b,clarity,95,True,,636,75
36c93c29270ab3f3,naive_tight,llama-3.3-70b,informativeness,65,True,,675,88
36c93c29270ab3f3,naive_tight,gemini-2.0-flash,clarity,85,True,,632,48
36c93c29270ab3f3,naive_tight,gemini-2.0-flash,informativeness,70,True,,668,63
36c93c29270ab3f3,lit_informed_tight,llama-3.3-70b,clarity,95,True,,657,89
36c93c29270ab3f3,lit_informed_tight,llama-3.3-70b,informativeness,85,True,,696,95
36c93c29270ab3f3,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,651,53
36c93c29270ab3f3,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,687,61
34c870742f78a73d,naive_tight,llama-3.3-70b,clarity,95,True,,616,98
34c870742f78a73d,naive_tight,llama-3.3-70b,informativeness,65,True,,655,103
34c870742f78a73d,naive_tight,gemini-2.0-flash,clarity,85,True,,609,50
34c870742f78a73d,naive_tight,gemini-2.0-flash,informativeness,65,True,,645,71
34c870742f78a73d,lit_informed_tight,llama-3.3-70b,clarity,95,True,,619,76
34c870742f78a73d,lit_informed_tight,llama-3.3-70b,informativeness,55,True,,658,110
34c870742f78a73d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,611,51
34c870742f78a73d,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,647,68
18885f756f75d889,naive_tight,llama-3.3-70b,clarity,90,True,,651,74
18885f756f75d889,naive_tight,llama-3.3-70b,informativeness,70,True,,690,95
18885f756f75d889,naive_tight,gemini-2.0-flash,clarity,85,True,,649,48
18885f756f75d889,naive_tight,gemini-2.0-flash,informativeness,65,True,,685,67
18885f756f75d889,lit_informed_tight,llama-3.3-70b,clarity,95,True,,638,74
18885f756f75d889,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,677,95
18885f756f75d889,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,635,46
18885f756f75d889,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,671,74
b687d06d668159ba,naive_tight,llama-3.3-70b,clarity,90,True,,566,91
b687d06d668159ba,naive_tight,llama-3.3-70b,informativeness,40,True,,605,102
b687d06d668159ba,naive_tight,gemini-2.0-flash,clarity,85,True,,560,51
b687d06d668159ba,naive_tight,gemini-2.0-flash,informativeness,35,True,,596,70
b687d06d668159ba,lit_informed_tight,llama-3.3-70b,clarity,90,True,,576,90
b687d06d668159ba,lit_informed_tight,llama-3.3-70b,informativeness,40,True,,615,106
b687d06d668159ba,lit_informed_tight,gemini-2.0-flash,clarity,90,True,,571,52
b687d06d668159ba,lit_informed_tight,gemini-2.0-flash,informativeness,45,True,,607,62
7db325703f7f50c5,naive_tight,llama-3.3-70b,clarity,95,True,,621,72
7db325703f7f50c5,naive_tight,llama-3.3-70b,informativeness,40,True,,660,107
7db325703f7f50c5,naive_tight,gemini-2.0-flash,clarity,90,True,,614,50
7db325703f7f50c5,naive_tight,gemini-2.0-flash,informativeness,35,True,,650,63
7db325703f7f50c5,lit_informed_tight,llama-3.3-70b,clarity,95,True,,614,76
7db325703f7f50c5,lit_informed_tight,llama-3.3-70b,informativeness,30,True,,653,99
7db325703f7f50c5,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,607,50
7db325703f7f50c5,lit_informed_tight,gemini-2.0-flash,informativeness,35,True,,643,59
89e36af735144e23,naive_tight,llama-3.3-70b,clarity,95,True,,667,74
89e36af735144e23,naive_tight,llama-3.3-70b,informativeness,90,True,,706,100
89e36af735144e23,naive_tight,gemini-2.0-flash,clarity,90,True,,664,53
89e36af735144e23,naive_tight,gemini-2.0-flash,informativeness,75,True,,700,77
89e36af735144e23,lit_informed_tight,llama-3.3-70b,clarity,95,True,,674,78
89e36af735144e23,lit_informed_tight,llama-3.3-70b,informativeness,85,True,,713,105
89e36af735144e23,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,671,41
89e36af735144e23,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,707,79
0e3086495099ef4a,naive_tight,llama-3.3-70b,clarity,95,True,,643,79
0e3086495099ef4a,naive_tight,llama-3.3-70b,informativeness,75,True,,682,91
0e3086495099ef4a,naive_tight,gemini-2.0-flash,clarity,85,True,,637,48
0e3086495099ef4a,naive_tight,gemini-2.0-flash,informativeness,65,True,,673,59
0e3086495099ef4a,lit_informed_tight,llama-3.3-70b,clarity,95,True,,632,77
0e3086495099ef4a,lit_informed_tight,llama-3.3-70b,informativeness,73,True,,671,88
0e3086495099ef4a,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,626,51
0e3086495099ef4a,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,662,50
7cdc5073abd8853d,naive_tight,llama-3.3-70b,clarity,85,True,,584,75
7cdc5073abd8853d,naive_tight,llama-3.3-70b,informativeness,55,True,,623,96
7cdc5073abd8853d,naive_tight,gemini-2.0-flash,clarity,85,True,,575,56
7cdc5073abd8853d,naive_tight,gemini-2.0-flash,informativeness,55,True,,611,59
7cdc5073abd8853d,lit_informed_tight,llama-3.3-70b,clarity,90,True,,568,74
7cdc5073abd8853d,lit_informed_tight,llama-3.3-70b,informativeness,68,True,,607,124
7cdc5073abd8853d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,562,49
7cdc5073abd8853d,lit_informed_tight,gemini-2.0-flash,informativeness,45,True,,598,78
38553541f9faeb0d,naive_tight,llama-3.3-70b,clarity,90,True,,613,89
38553541f9faeb0d,naive_tight,llama-3.3-70b,informativeness,60,True,,652,95
38553541f9faeb0d,naive_tight,gemini-2.0-flash,clarity,85,True,,607,50
38553541f9faeb0d,naive_tight,gemini-2.0-flash,informativeness,55,True,,643,74
38553541f9faeb0d,lit_informed_tight,llama-3.3-70b,clarity,90,True,,598,87
38553541f9faeb0d,lit_informed_tight,llama-3.3-70b,informativeness,65,True,,637,91
38553541f9faeb0d,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,592,46
38553541f9faeb0d,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,628,70
2e47af097c0e6847,naive_tight,llama-3.3-70b,clarity,90,True,,587,79
2e47af097c0e6847,naive_tight,llama-3.3-70b,informativeness,50,True,,626,108
2e47af097c0e6847,naive_tight,gemini-2.0-flash,clarity,85,True,,584,46
2e47af097c0e6847,naive_tight,gemini-2.0-flash,informativeness,55,True,,620,63
2e47af097c0e6847,lit_informed_tight,llama-3.3-70b,clarity,90,True,,585,74
2e47af097c0e6847,lit_informed_tight,llama-3.3-70b,informativeness,50,True,,624,102
2e47af097c0e6847,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,583,46
2e47af097c0e6847,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,619,71
2cf6b47d1c0e2d21,naive_tight,llama-3.3-70b,clarity,40,True,,504,84
2cf6b47d1c0e2d21,naive_tight,llama-3.3-70b,informativeness,0,True,,543,91
2cf6b47d1c0e2d21,naive_tight,gemini-2.0-flash,clarity,85,True,,499,55
2cf6b47d1c0e2d21,naive_tight,gemini-2.0-flash,informativeness,10,True,,535,59
2cf6b47d1c0e2d21,lit_informed_tight,llama-3.3-70b,clarity,90,True,,504,84
2cf6b47d1c0e2d21,lit_informed_tight,llama-3.3-70b,informativeness,20,True,,543,79
2cf6b47d1c0e2d21,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,499,35
2cf6b47d1c0e2d21,lit_informed_tight,gemini-2.0-flash,informativeness,30,True,,535,59
b3d2a4f68d35a2d9,naive_tight,llama-3.3-70b,clarity,95,True,,647,67
b3d2a4f68d35a2d9,naive_tight,llama-3.3-70b,informativeness,90,True,,686,94
b3d2a4f68d35a2d9,naive_tight,gemini-2.0-flash,clarity,85,True,,642,48
b3d2a4f68d35a2d9,naive_tight,gemini-2.0-flash,informativeness,75,True,,678,70
b3d2a4f68d35a2d9,lit_informed_tight,llama-3.3-70b,clarity,90,True,,633,73
b3d2a4f68d35a2d9,lit_informed_tight,llama-3.3-70b,informativeness,85,True,,672,94
b3d2a4f68d35a2d9,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,629,48
b3d2a4f68d35a2d9,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,665,59
6cc42c2f02edbd00,naive_tight,llama-3.3-70b,clarity,90,True,,608,80
6cc42c2f02edbd00,naive_tight,llama-3.3-70b,informativeness,73,True,,647,91
6cc42c2f02edbd00,naive_tight,gemini-2.0-flash,clarity,85,True,,597,53
6cc42c2f02edbd00,naive_tight,gemini-2.0-flash,informativeness,70,True,,633,53
6cc42c2f02edbd00,lit_informed_tight,llama-3.3-70b,clarity,90,True,,582,73
6cc42c2f02edbd00,lit_informed_tight,llama-3.3-70b,informativeness,78,True,,621,103
6cc42c2f02edbd00,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,573,50
6cc42c2f02edbd00,lit_informed_tight,gemini-2.0-flash,informativeness,75,True,,609,74
69717cebd3d64b00,naive_tight,llama-3.3-70b,clarity,95,True,,632,81
69717cebd3d64b00,naive_tight,llama-3.3-70b,informativeness,60,True,,671,102
69717cebd3d64b00,naive_tight,gemini-2.0-flash,clarity,90,True,,624,50
69717cebd3d64b00,naive_tight,gemini-2.0-flash,informativeness,55,True,,660,60
69717cebd3d64b00,lit_informed_tight,llama-3.3-70b,clarity,95,True,,616,77
69717cebd3d64b00,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,655,106
69717cebd3d64b00,lit_informed_tight,gemini-2.0-flash,clarity,90,True,,609,45
69717cebd3d64b00,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,645,58
dd3a9721cf7a32a9,naive_tight,llama-3.3-70b,clarity,95,True,,614,72
dd3a9721cf7a32a9,naive_tight,llama-3.3-70b,informativeness,80,True,,653,97
dd3a9721cf7a32a9,naive_tight,gemini-2.0-flash,clarity,85,True,,608,47
dd3a9721cf7a32a9,naive_tight,gemini-2.0-flash,informativeness,75,True,,644,62
dd3a9721cf7a32a9,lit_informed_tight,llama-3.3-70b,clarity,95,True,,617,72
dd3a9721cf7a32a9,lit_informed_tight,llama-3.3-70b,informativeness,81,True,,656,84
dd3a9721cf7a32a9,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,613,50
dd3a9721cf7a32a9,lit_informed_tight,gemini-2.0-flash,informativeness,70,True,,649,71
a3e97d0096137326,naive_tight,llama-3.3-70b,clarity,90,True,,631,95
a3e97d0096137326,naive_tight,llama-3.3-70b,informativeness,73,True,,670,99
a3e97d0096137326,naive_tight,gemini-2.0-flash,clarity,85,True,,629,47
a3e97d0096137326,naive_tight,gemini-2.0-flash,informativeness,65,True,,665,59
a3e97d0096137326,lit_informed_tight,llama-3.3-70b,clarity,90,True,,617,86
a3e97d0096137326,lit_informed_tight,llama-3.3-70b,informativeness,70,True,,656,88
a3e97d0096137326,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,616,53
a3e97d0096137326,lit_informed_tight,gemini-2.0-flash,informativeness,65,True,,652,62
c3aa79ebde0510f0,naive_tight,llama-3.3-70b,clarity,95,True,,635,80
c3aa79ebde0510f0,naive_tight,llama-3.3-70b,informativeness,40,True,,674,106
c3aa79ebde0510f0,naive_tight,gemini-2.0-flash,clarity,90,True,,628,45
c3aa79ebde0510f0,naive_tight,gemini-2.0-flash,informativeness,55,True,,664,57
c3aa79ebde0510f0,lit_informed_tight,llama-3.3-70b,clarity,95,True,,626,88
c3aa79ebde0510f0,lit_informed_tight,llama-3.3-70b,informativeness,40,True,,665,110
c3aa79ebde0510f0,lit_informed_tight,gemini-2.0-flash,clarity,90,True,,621,45
c3aa79ebde0510f0,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,657,78
dd094a7ddddbed75,naive_tight,llama-3.3-70b,clarity,95,True,,603,75
dd094a7ddddbed75,naive_tight,llama-3.3-70b,informativeness,80,True,,642,99
dd094a7ddddbed75,naive_tight,gemini-2.0-flash,clarity,85,True,,596,48
dd094a7ddddbed75,naive_tight,gemini-2.0-flash,informativeness,55,True,,632,71
dd094a7ddddbed75,lit_informed_tight,llama-3.3-70b,clarity,95,True,,606,75
dd094a7ddddbed75,lit_informed_tight,llama-3.3-70b,informativeness,60,True,,645,80
dd094a7ddddbed75,lit_informed_tight,gemini-2.0-flash,clarity,85,True,,599,51
dd094a7ddddbed75,lit_informed_tight,gemini-2.0-flash,informativeness,55,True,,635,74
