document_id,method,judge,criterion,score,ok,error,prompt_tokens,completion_tokens
89e36af735144e23,naive,llama-3.3-70b,informativeness,80,True,,674,107
89e36af735144e23,naive,gemini-2.0-flash,clarity,85,True,,631,45
89e36af735144e23,naive,gemini-2.0-flash,informativeness,70,True,,667,79
89e36af735144e23,lit_informed,llama-3.3-70b,clarity,95,True,,618,74
89e36af735144e23,lit_informed,llama-3.3-70b,informativeness,70,True,,657,107
89e36af735144e23,lit_informed,gemini-2.0-flash,clarity,85,True,,617,47
89e36af735144e23,lit_informed,gemini-2.0-flash,informativeness,75,True,,653,82
0e3086495099ef4a,naive,llama-3.3-70b,clarity,90,True,,622,77
0e3086495099ef4a,naive,llama-3.3-70b,informativeness,73,True,,661,88
0e3086495099ef4a,naive,gemini-2.0-flash,clarity,85,True,,617,47
0e3086495099ef4a,naive,gemini-2.0-flash,informativeness,55,True,,653,74
0e3086495099ef4a,lit_informed,llama-3.3-70b,clarity,90,True,,624,90
0e3086495099ef4a,lit_informed,llama-3.3-70b,informativeness,73,True,,663,90
0e3086495099ef4a,lit_informed,gemini-2.0-flash,clarity,85,True,,619,53
0e3086495099ef4a,lit_informed,gemini-2.0-flash,informativeness,65,True,,655,65
7cdc5073abd8853d,naive,llama-3.3-70b,clarity,80,True,,582,77
7cdc5073abd8853d,naive,llama-3.3-70b,informativeness,40,True,,621,96
7cdc5073abd8853d,naive,gemini-2.0-flash,clarity,85,True,,576,46
7cdc5073abd8853d,naive,gemini-2.0-flash,informativeness,55,True,,612,64
7cdc5073abd8853d,lit_informed,llama-3.3-70b,clarity,90,True,,571,74
7cdc5073abd8853d,lit_informed,llama-3.3-70b,informativeness,65,True,,610,109
7cdc5073abd8853d,lit_informed,gemini-2.0-flash,clarity,90,True,,565,43
7cdc5073abd8853d,lit_informed,gemini-2.0-flash,informativeness,55,True,,601,80
38553541f9faeb0d,naive,llama-3.3-70b,clarity,90,True,,599,84
38553541f9faeb0d,naive,llama-3.3-70b,informativeness,60,True,,638,100
38553541f9faeb0d,naive,gemini-2.0-flash,clarity,85,True,,591,50
38553541f9faeb0d,naive,gemini-2.0-flash,informativeness,55,True,,627,71
38553541f9faeb0d,lit_informed,llama-3.3-70b,clarity,90,True,,608,99
38553541f9faeb0d,lit_informed,llama-3.3-70b,informativeness,65,True,,647,93
38553541f9faeb0d,lit_informed,gemini-2.0-flash,clarity,85,True,,600,48
38553541f9faeb0d,lit_informed,gemini-2.0-flash,informativeness,55,True,,636,76
2e47af097c0e6847,naive,llama-3.3-70b,clarity,95,True,,592,75
2e47af097c0e6847,naive,llama-3.3-70b,informativeness,50,True,,631,92
2e47af097c0e6847,naive,gemini-2.0-flash,clarity,85,True,,587,46
2e47af097c0e6847,naive,gemini-2.0-flash,informativeness,55,True,,623,65
2e47af097c0e6847,lit_informed,llama-3.3-70b,clarity,90,True,,597,83
2e47af097c0e6847,lit_informed,llama-3.3-70b,informativeness,55,True,,636,110
2e47af097c0e6847,lit_informed,gemini-2.0-flash,clarity,75,True,,593,57
2e47af097c0e6847,lit_informed,gemini-2.0-flash,informativeness,55,True,,629,68
2cf6b47d1c0e2d21,naive,llama-3.3-70b,clarity,70,True,,503,67
2cf6b47d1c0e2d21,naive,llama-3.3-70b,informativeness,0,True,,542,88
2cf6b47d1c0e2d21,naive,gemini-2.0-flash,clarity,85,True,,498,37
2cf6b47d1c0e2d21,naive,gemini-2.0-flash,informativeness,10,True,,534,50
2cf6b47d1c0e2d21,lit_informed,llama-3.3-70b,clarity,90,True,,533,90
2cf6b47d1c0e2d21,lit_informed,llama-3.3-70b,informativeness,30,True,,572,82
2cf6b47d1c0e2d21,lit_informed,gemini-2.0-flash,clarity,85,True,,528,42
2cf6b47d1c0e2d21,lit_informed,gemini-2.0-flash,informativeness,30,True,,564,71
b3d2a4f68d35a2d9,naive,llama-3.3-70b,clarity,95,True,,640,88
b3d2a4f68d35a2d9,naive,llama-3.3-70b,informativeness,82,True,,679,88
b3d2a4f68d35a2d9,naive,gemini-2.0-flash,clarity,85,True,,634,45
b3d2a4f68d35a2d9,naive,gemini-2.0-flash,informativeness,75,True,,670,68
b3d2a4f68d35a2d9,lit_informed,llama-3.3-70b,clarity,95,True,,620,82
b3d2a4f68d35a2d9,lit_informed,llama-3.3-70b,informativeness,82,True,,659,80
b3d2a4f68d35a2d9,lit_informed,gemini-2.0-flash,clarity,85,True,,616,52
b3d2a4f68d35a2d9,lit_informed,gemini-2.0-flash,informativeness,75,True,,652,68
6cc42c2f02edbd00,naive,llama-3.3-70b,clarity,90,True,,585,87
6cc42c2f02edbd00,naive,llama-3.3-70b,informativeness,70,True,,624,103
6cc42c2f02edbd00,naive,gemini-2.0-flash,clarity,75,True,,574,53
6cc42c2f02edbd00,naive,gemini-2.0-flash,informativeness,65,True,,610,61
6cc42c2f02edbd00,lit_informed,llama-3.3-70b,clarity,90,True,,573,73
6cc42c2f02edbd00,lit_informed,llama-3.3-70b,informativeness,73,True,,612,84
6cc42c2f02edbd00,lit_informed,gemini-2.0-flash,clarity,85,True,,567,53
6cc42c2f02edbd00,lit_informed,gemini-2.0-flash,informativeness,65,True,,603,63
69717cebd3d64b00,naive,llama-3.3-70b,clarity,95,True,,636,79
69717cebd3d64b00,naive,llama-3.3-70b,informativeness,70,True,,675,92
69717cebd3d64b00,naive,gemini-2.0-flash,clarity,90,True,,627,50
69717cebd3d64b00,naive,gemini-2.0-flash,informativeness,65,True,,663,74
69717cebd3d64b00,lit_informed,llama-3.3-70b,clarity,95,True,,621,72
69717cebd3d64b00,lit_informed,llama-3.3-70b,informativeness,65,True,,660,96
69717cebd3d64b00,lit_informed,gemini-2.0-flash,clarity,90,True,,611,58
69717cebd3d64b00,lit_informed,gemini-2.0-flash,informativeness,55,True,,647,63
dd3a9721cf7a32a9,naive,llama-3.3-70b,clarity,95,True,,614,75
dd3a9721cf7a32a9,naive,llama-3.3-70b,informativeness,81,True,,653,93
dd3a9721cf7a32a9,naive,gemini-2.0-flash,clarity,85,True,,608,45
dd3a9721cf7a32a9,naive,gemini-2.0-flash,informativeness,75,True,,644,57
dd3a9721cf7a32a9,lit_informed,llama-3.3-70b,clarity,95,True,,621,93
dd3a9721cf7a32a9,lit_informed,llama-3.3-70b,informativeness,90,True,,660,84
dd3a9721cf7a32a9,lit_informed,gemini-2.0-flash,clarity,85,True,,617,49
dd3a9721cf7a32a9,lit_informed,gemini-2.0-flash,informativeness,70,True,,653,76
a3e97d0096137326,naive,llama-3.3-70b,clarity,90,True,,614,111
a3e97d0096137326,naive,llama-3.3-70b,informativeness,70,True,,653,91
a3e97d0096137326,naive,gemini-2.0-flash,clarity,85,True,,612,48
a3e97d0096137326,naive,gemini-2.0-flash,informativeness,55,True,,648,74
a3e97d0096137326,lit_informed,llama-3.3-70b,clarity,95,True,,610,88
a3e97d0096137326,lit_informed,llama-3.3-70b,informativeness,75,True,,649,91
a3e97d0096137326,lit_informed,gemini-2.0-flash,clarity,90,True,,604,53
a3e97d0096137326,lit_informed,gemini-2.0-flash,informativeness,65,True,,640,71
c3aa79ebde0510f0,naive,llama-3.3-70b,clarity,95,True,,633,80
c3aa79ebde0510f0,naive,llama-3.3-70b,informativeness,40,True,,672,112
c3aa79ebde0510f0,naive,gemini-2.0-flash,clarity,90,True,,627,45
c3aa79ebde0510f0,naive,gemini-2.0-flash,informativeness,55,True,,663,67
c3aa79ebde0510f0,lit_informed,llama-3.3-70b,clarity,95,True,,613,71
c3aa79ebde0510f0,lit_informed,llama-3.3-70b,informativeness,55,True,,652,93
c3aa79ebde0510f0,lit_informed,gemini-2.0-flash,clarity,90,True,,607,45
c3aa79ebde0510f0,lit_informed,gemini-2.0-flash,informativeness,55,True,,643,64
dd094a7ddddbed75,naive,llama-3.3-70b,clarity,90,True,,596,75
dd094a7ddddbed75,naive,llama-3.3-70b,informativeness,68,True,,635,93
dd094a7ddddbed75,naive,gemini-2.0-flash,clarity,85,True,,589,45
dd094a7ddddbed75,naive,gemini-2.0-flash,informativeness,65,True,,625,71
dd094a7ddddbed75,lit_informed,llama-3.3-70b,clarity,90,True,,603,78
dd094a7ddddbed75,lit_informed,llama-3.3-70b,informativeness,61,True,,642,102
dd094a7ddddbed75,lit_informed,gemini-2.0-flash,clarity,90,True,,596,49
dd094a7ddddbed75,lit_informed,gemini-2.0-flash,informativeness,55,True,,632,78
