document_id,method,judge,clarity,informativeness,orig_clarity,orig_informativeness,human_clarity,human_informativeness,paragraph_type,model_name,delta_clarity,delta_informativeness
dd094a7ddddbed75,naive_tight,gemini-2.0-flash,85,55,65.0,45.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,20.0,10.0
dd094a7ddddbed75,naive_tight,llama-3.3-70b,95,80,82.0,55.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,13.0,25.0
dd3a9721cf7a32a9,lit_informed_tight,gemini-2.0-flash,85,70,85.0,75.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-5.0
dd3a9721cf7a32a9,lit_informed_tight,llama-3.3-70b,95,81,95.0,82.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-1.0
dd3a9721cf7a32a9,naive_tight,gemini-2.0-flash,85,75,85.0,75.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,0.0
dd3a9721cf7a32a9,naive_tight,llama-3.3-70b,95,80,95.0,82.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-2.0
dd7f2e11f4fd70aa,lit_informed_tight,gemini-2.0-flash,85,70,85.0,55.0,82.4,63.6,model,openai/chatgpt-4o-latest,0.0,15.0
dd7f2e11f4fd70aa,lit_informed_tight,llama-3.3-70b,95,78,90.0,65.0,82.4,63.6,model,openai/chatgpt-4o-latest,5.0,13.0
dd7f2e11f4fd70aa,naive_tight,gemini-2.0-flash,85,55,85.0,55.0,82.4,63.6,model,openai/chatgpt-4o-latest,0.0,0.0
dd7f2e11f4fd70aa,naive_tight,llama-3.3-70b,95,55,90.0,65.0,82.4,63.6,model,openai/chatgpt-4o-latest,5.0,-10.0
e0992cfcfec445b2,lit_informed_tight,gemini-2.0-flash,85,75,72.0,55.0,76.54545454545455,57.54545454545455,writer,,13.0,20.0
e0992cfcfec445b2,lit_informed_tight,llama-3.3-70b,90,65,85.0,55.0,76.54545454545455,57.54545454545455,writer,,5.0,10.0
e0992cfcfec445b2,naive_tight,gemini-2.0-flash,85,65,72.0,55.0,76.54545454545455,57.54545454545455,writer,,13.0,10.0
e0992cfcfec445b2,naive_tight,llama-3.3-70b,90,50,85.0,55.0,76.54545454545455,57.54545454545455,writer,,5.0,-5.0
e37a81dfd95da419,lit_informed_tight,gemini-2.0-flash,85,75,65.0,65.0,72.0,51.55555555555556,writer,,20.0,10.0
e37a81dfd95da419,lit_informed_tight,llama-3.3-70b,90,85,78.0,81.0,72.0,51.55555555555556,writer,,12.0,4.0
e37a81dfd95da419,naive_tight,gemini-2.0-flash,85,70,65.0,65.0,72.0,51.55555555555556,writer,,20.0,5.0
e37a81dfd95da419,naive_tight,llama-3.3-70b,90,81,78.0,81.0,72.0,51.55555555555556,writer,,12.0,0.0
e56714e1f979edac,lit_informed_tight,gemini-2.0-flash,85,55,85.0,65.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,-10.0
e56714e1f979edac,lit_informed_tight,llama-3.3-70b,90,30,90.0,30.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
e56714e1f979edac,naive_tight,gemini-2.0-flash,85,55,85.0,65.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,-10.0
e56714e1f979edac,naive_tight,llama-3.3-70b,90,41,90.0,30.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,11.0
ea89d3f6c707c4f2,lit_informed_tight,gemini-2.0-flash,85,55,55.0,30.0,70.4,32.0,writer,,30.0,25.0
ea89d3f6c707c4f2,lit_informed_tight,llama-3.3-70b,90,65,65.0,30.0,70.4,32.0,writer,,25.0,35.0
ea89d3f6c707c4f2,naive_tight,gemini-2.0-flash,75,45,55.0,30.0,70.4,32.0,writer,,20.0,15.0
ea89d3f6c707c4f2,naive_tight,llama-3.3-70b,90,50,65.0,30.0,70.4,32.0,writer,,25.0,20.0
f3faa9271ec62f4f,lit_informed_tight,gemini-2.0-flash,75,70,75.0,55.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,15.0
f3faa9271ec62f4f,lit_informed_tight,llama-3.3-70b,90,68,90.0,77.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,-9.0
f3faa9271ec62f4f,naive_tight,gemini-2.0-flash,72,55,75.0,55.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,-3.0,0.0
f3faa9271ec62f4f,naive_tight,llama-3.3-70b,90,55,90.0,77.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,-22.0
fb7e92a948c58f41,lit_informed_tight,gemini-2.0-flash,85,70,85.0,65.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,5.0
fb7e92a948c58f41,lit_informed_tight,llama-3.3-70b,90,85,90.0,82.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,3.0
fb7e92a948c58f41,naive_tight,gemini-2.0-flash,85,65,85.0,65.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,0.0
fb7e92a948c58f41,naive_tight,llama-3.3-70b,90,80,90.0,82.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,-2.0
fcc0cd15fb81c771,lit_informed_tight,gemini-2.0-flash,75,65,85.0,65.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,-10.0,0.0
fcc0cd15fb81c771,lit_informed_tight,llama-3.3-70b,90,80,90.0,70.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,0.0,10.0
fcc0cd15fb81c771,naive_tight,gemini-2.0-flash,75,70,85.0,65.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,-10.0,5.0
fcc0cd15fb81c771,naive_tight,llama-3.3-70b,90,70,90.0,70.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
